,Район,Улица,Ссылка
763,Калининский,Побежимова,https://nsk.ginfo.ru/ulicy/ulica_pobezhimova/
764,Калининский,Подлесная,https://nsk.ginfo.ru/ulicy/podlesnaya_ulica/
765,Калининский,Подлесный,https://nsk.ginfo.ru/ulicy/podlesnyy_pereulok/
766,Калининский,Подневича,https://nsk.ginfo.ru/ulicy/ulica_podnevicha/
767,Калининский,Подорожная,https://nsk.ginfo.ru/ulicy/podorozhnaya_ulica/
768,Калининский,Полежаева,https://nsk.ginfo.ru/ulicy/ulica_polezhaeva/
769,Калининский,Придорожный,https://nsk.ginfo.ru/ulicy/pridorozhnyy_pereulok/
770,Калининский,Пугачева,https://nsk.ginfo.ru/ulicy/ulica_pugacheva/
771,Калининский,Пулеметная,https://nsk.ginfo.ru/ulicy/pulemetnaya_ulica/
772,Калининский,Пятигорская,https://nsk.ginfo.ru/ulicy/pyatigorskaya_ulica/
773,Калининский,Пятницкого,https://nsk.ginfo.ru/ulicy/ulica_pyatnickogo/
774,Калининский,Ранняя Заря,https://nsk.ginfo.ru/ulicy/st_rannyaya_zarya/
775,Калининский,Рассветная,https://nsk.ginfo.ru/ulicy/rassvetnaya_ulica/
776,Калининский,Ратная,https://nsk.ginfo.ru/ulicy/ratnaya_ulica/
777,Калининский,Рекордный,https://nsk.ginfo.ru/ulicy/rekordnyy_pereulok/
778,Калининский,Рекордный 1-й,https://nsk.ginfo.ru/ulicy/1-y_rekordnyy_pereulok/
779,Калининский,Родники,https://nsk.ginfo.ru/ulicy/ulica_rodniki/
780,Калининский,Романа Сидорова,https://nsk.ginfo.ru/ulicy/ulica_romana_sidorova/
781,Калининский,Ружейная,https://nsk.ginfo.ru/ulicy/ruzheynaya_ulica/
782,Калининский,Саянская,https://nsk.ginfo.ru/ulicy/sayanskaya_ulica/
783,Калининский,Свечникова,https://nsk.ginfo.ru/ulicy/ulica_svechnikova/
784,Калининский,Свободы,https://nsk.ginfo.ru/ulicy/ulica_svobody/
785,Калининский,Селенгинская,https://nsk.ginfo.ru/ulicy/selenginskaya_ulica/
786,Калининский,Сельскохозяйственная,https://nsk.ginfo.ru/ulicy/selskohozyaystvennaya_ulica/
787,Калининский,Сельскохозяйственный,https://nsk.ginfo.ru/ulicy/selskohozyaystvennyy_pereulok/
788,Калининский,Сергея Никифорова,https://nsk.ginfo.ru/ulicy/ulica_sergeya_nikiforova/
789,Калининский,Сибиряк Пашинский,https://nsk.ginfo.ru/ulicy/st_sibiryak_pashinskiy/
790,Калининский,Сибстройпути,https://nsk.ginfo.ru/ulicy/ulica_sibstroyputi/
791,Калининский,Славянская,https://nsk.ginfo.ru/ulicy/slavyanskaya_ulica/
792,Калининский,Солидарности,https://nsk.ginfo.ru/ulicy/ulica_solidarnosti/
793,Калининский,Спасская,https://nsk.ginfo.ru/ulicy/spasskaya_ulica/
794,Калининский,Ставского,https://nsk.ginfo.ru/ulicy/ulica_stavskogo/
795,Калининский,Стадионная,https://nsk.ginfo.ru/ulicy/stadionnaya_ulica/
796,Калининский,Сталинградской Битвы,https://nsk.ginfo.ru/ulicy/ulica_stalingradskoy_bitvy/
797,Калининский,Степана Разина,https://nsk.ginfo.ru/ulicy/ulica_stepana_razina/
798,Калининский,Столетова,https://nsk.ginfo.ru/ulicy/ulica_stoletova/
799,Калининский,Сусанина,https://nsk.ginfo.ru/ulicy/ulica_susanina/
800,Калининский,Сухановская,https://nsk.ginfo.ru/ulicy/suhanovskaya_ulica/
801,Калининский,Тагильская,https://nsk.ginfo.ru/ulicy/tagilskaya_ulica/
802,Калининский,Тайгинская,https://nsk.ginfo.ru/ulicy/tayginskaya_ulica/
803,Калининский,Тайшетская,https://nsk.ginfo.ru/ulicy/tayshetskaya_ulica/
804,Калининский,Тамбовская,https://nsk.ginfo.ru/ulicy/tambovskaya_ulica/
805,Калининский,Танковая,https://nsk.ginfo.ru/ulicy/tankovaya_ulica/
806,Калининский,Тевризская,https://nsk.ginfo.ru/ulicy/tevrizskaya_ulica/
807,Калининский,Тернопольская,https://nsk.ginfo.ru/ulicy/ternopolskaya_ulica/
808,Калининский,Тихомирова,https://nsk.ginfo.ru/ulicy/ulica_tihomirova/
809,Калининский,Тихорецкая,https://nsk.ginfo.ru/ulicy/tihoreckaya_ulica/
810,Калининский,Тогучинская,https://nsk.ginfo.ru/ulicy/toguchinskaya_ulica/
811,Калининский,Томская,https://nsk.ginfo.ru/ulicy/tomskaya_ulica/
812,Калининский,Томский,https://nsk.ginfo.ru/ulicy/tomskiy_pereulok/
813,Калининский,Турухановская,https://nsk.ginfo.ru/ulicy/turuhanovskaya_ulica/
814,Калининский,Турухановский,https://nsk.ginfo.ru/ulicy/turuhanovskiy_pereulok/
815,Калининский,Тюленина,https://nsk.ginfo.ru/ulicy/ulica_tyulenina/
816,Калининский,Убинская,https://nsk.ginfo.ru/ulicy/ubinskaya_ulica/
817,Калининский,Укромная,https://nsk.ginfo.ru/ulicy/ukromnaya_ulica/
818,Калининский,Умревинская,https://nsk.ginfo.ru/ulicy/umrevinskaya_ulica/
819,Калининский,Фадеева,https://nsk.ginfo.ru/ulicy/ulica_fadeeva/
820,Калининский,Фадеева 2-й,https://nsk.ginfo.ru/ulicy/2-y_pereulok_fadeeva/
821,Калининский,Ферганская,https://nsk.ginfo.ru/ulicy/ferganskaya_ulica/
822,Калининский,Флагманская,https://nsk.ginfo.ru/ulicy/flagmanskaya_ulica/
823,Калининский,Флотская,https://nsk.ginfo.ru/ulicy/flotskaya_ulica/
824,Калининский,Хвойная,https://nsk.ginfo.ru/ulicy/hvoynaya_ulica/
825,Калининский,Хоккейная,https://nsk.ginfo.ru/ulicy/hokkeynaya_ulica/
826,Калининский,Хуторская,https://nsk.ginfo.ru/ulicy/hutorskaya_ulica/
827,Калининский,Целинная,https://nsk.ginfo.ru/ulicy/celinnaya_ulica/
828,Калининский,Чановская,https://nsk.ginfo.ru/ulicy/chanovskaya_ulica/
829,Калининский,Чаусская,https://nsk.ginfo.ru/ulicy/chausskaya_ulica/
830,Калининский,Чекалина,https://nsk.ginfo.ru/ulicy/ulica_chekalina/
831,Калининский,Чистопольская,https://nsk.ginfo.ru/ulicy/chistopolskaya_ulica/
832,Калининский,Шаляпина,https://nsk.ginfo.ru/ulicy/ulica_shalyapina/
833,Калининский,Шелохвостова,https://nsk.ginfo.ru/ulicy/ulica_shelohvostova/
834,Калининский,Электронная,https://nsk.ginfo.ru/ulicy/elektronnaya_ulica/
835,Калининский,Электронный 1-й,https://nsk.ginfo.ru/ulicy/1-y_elektronnyy_pereulok/
836,Калининский,Электронный 2-й,https://nsk.ginfo.ru/ulicy/2-y_elektronnyy_pereulok/
837,Калининский,Электронный 3-й,https://nsk.ginfo.ru/ulicy/3-y_elektronnyy_pereulok/
838,Калининский,Электронный 4-й,https://nsk.ginfo.ru/ulicy/4-y_elektronnyy_pereulok/
839,Калининский,Электронный 5-й,https://nsk.ginfo.ru/ulicy/5-y_elektronnyy_pereulok/
840,Калининский,Электронный 6-й,https://nsk.ginfo.ru/ulicy/6-y_elektronnyy_pereulok/
841,Калининский,Ясеневая,https://nsk.ginfo.ru/ulicy/yasenevaya_ulica/
842,Калининский,12 Декабря,https://nsk.ginfo.ru/ulicy/ulica_12_dekabrya/
843,Кировский,Азербайджанская,https://nsk.ginfo.ru/ulicy/azerbaydzhanskaya_ulica/
844,Кировский,Акмолинская,https://nsk.ginfo.ru/ulicy/akmolinskaya_ulica/
845,Кировский,Албазинская,https://nsk.ginfo.ru/ulicy/albazinskaya_ulica/
846,Кировский,Александра Чистякова,https://nsk.ginfo.ru/ulicy/ulica_aleksandra_chistyakova/
847,Кировский,Аникина,https://nsk.ginfo.ru/ulicy/ulica_anikina/
848,Кировский,Архангельская,https://nsk.ginfo.ru/ulicy/arhangelskaya_ulica/
849,Кировский,Архитектурная,https://nsk.ginfo.ru/ulicy/arhitekturnaya_ulica/
850,Кировский,Архитектурная 2-я,https://nsk.ginfo.ru/ulicy/2-ya_arhitekturnaya_ulica/
851,Кировский,Балканская,https://nsk.ginfo.ru/ulicy/balkanskaya_ulica/
852,Кировский,Бебеля,https://nsk.ginfo.ru/ulicy/ulica_bebelya/
853,Кировский,Беловежская,https://nsk.ginfo.ru/ulicy/belovezhskaya_ulica/
854,Кировский,Белые Росы,https://nsk.ginfo.ru/ulicy/kp_belye_rosy/
855,Кировский,Березовая Роща,https://nsk.ginfo.ru/ulicy/snt_berezovaya_roscha/
856,Кировский,Бетонная,https://nsk.ginfo.ru/ulicy/betonnaya_ulica/
857,Кировский,Бирюсинка,https://nsk.ginfo.ru/ulicy/ulica_biryusinka/
858,Кировский,Блока,https://nsk.ginfo.ru/ulicy/ulica_bloka/
859,Кировский,Бородина,https://nsk.ginfo.ru/ulicy/ulica_borodina/
860,Кировский,Бородинский садовод,https://nsk.ginfo.ru/ulicy/st_borodinskiy_sadovod/
861,Кировский,Бронная,https://nsk.ginfo.ru/ulicy/bronnaya_ulica/
862,Кировский,Бронный 1-й,https://nsk.ginfo.ru/ulicy/1-y_bronnyy_pereulok/
863,Кировский,Бронный 10-й,https://nsk.ginfo.ru/ulicy/10-y_bronnyy_pereulok/
864,Кировский,Бронный 11-й,https://nsk.ginfo.ru/ulicy/11-y_bronnyy_pereulok/
865,Кировский,Бронный 12-й,https://nsk.ginfo.ru/ulicy/12-y_bronnyy_pereulok/
866,Кировский,Бронный 13-й,https://nsk.ginfo.ru/ulicy/13-y_bronnyy_pereulok/
867,Кировский,Бронный 14-й,https://nsk.ginfo.ru/ulicy/14-y_bronnyy_pereulok/
868,Кировский,Бронный 15-й,https://nsk.ginfo.ru/ulicy/15-y_bronnyy_pereulok/
869,Кировский,Бронный 16-й,https://nsk.ginfo.ru/ulicy/16-y_bronnyy_pereulok/
870,Кировский,Бронный 17-й,https://nsk.ginfo.ru/ulicy/17-y_bronnyy_pereulok/
871,Кировский,Бронный 18-й,https://nsk.ginfo.ru/ulicy/18-y_bronnyy_pereulok/
872,Кировский,Бронный 2-й,https://nsk.ginfo.ru/ulicy/2-y_bronnyy_pereulok/
873,Кировский,Бронный 3-й,https://nsk.ginfo.ru/ulicy/3-y_bronnyy_pereulok/
874,Кировский,Бронный 4-й,https://nsk.ginfo.ru/ulicy/4-y_bronnyy_pereulok/
875,Кировский,Бронный 5-й,https://nsk.ginfo.ru/ulicy/5-y_bronnyy_pereulok/
876,Кировский,Бронный 6-й,https://nsk.ginfo.ru/ulicy/6-y_bronnyy_pereulok/
877,Кировский,Бронный 7-й,https://nsk.ginfo.ru/ulicy/7-y_bronnyy_pereulok/
878,Кировский,Бронный 8-й,https://nsk.ginfo.ru/ulicy/8-y_bronnyy_pereulok/
879,Кировский,Бронный 9-й,https://nsk.ginfo.ru/ulicy/9-y_bronnyy_pereulok/
880,Кировский,Брюллова,https://nsk.ginfo.ru/ulicy/ulica_bryullova/
881,Кировский,Бугринская,https://nsk.ginfo.ru/ulicy/bugrinskaya_roscha/
882,Кировский,Бугринский Выселок,https://nsk.ginfo.ru/ulicy/pereulok_bugrinskiy_vyselok/
883,Кировский,Бугринский мир,https://nsk.ginfo.ru/ulicy/snt_bugrinskiy_mir/
884,Кировский,Бурденко,https://nsk.ginfo.ru/ulicy/ulica_burdenko/
885,Кировский,Бурденко 1-й,https://nsk.ginfo.ru/ulicy/1-y_pereulok_burdenko/
886,Кировский,Бурденко 2-й,https://nsk.ginfo.ru/ulicy/2-y_pereulok_burdenko/
887,Кировский,Бурденко 2-я,https://nsk.ginfo.ru/ulicy/2-ya_ulica_burdenko/
888,Кировский,Бурденко 3-й,https://nsk.ginfo.ru/ulicy/3-y_pereulok_burdenko/
889,Кировский,Валдайская,https://nsk.ginfo.ru/ulicy/valdayskaya_ulica/
890,"Кировский, Ленинский",Ватутина,https://nsk.ginfo.ru/ulicy/ulica_vatutina/
891,"Кировский, Ленинский",Вертковская,https://nsk.ginfo.ru/ulicy/vertkovskaya_ulica/
892,Кировский,Виктора Уса,https://nsk.ginfo.ru/ulicy/ulica_viktora_usa/
893,Кировский,Виктора Шевелева,https://nsk.ginfo.ru/ulicy/ulica_viktora_sheveleva/
894,Кировский,Водозабор,https://nsk.ginfo.ru/ulicy/ulica_vodozabor/
895,Кировский,Вознесенская,https://nsk.ginfo.ru/ulicy/voznesenskaya_ulica/
896,Кировский,Воскресная,https://nsk.ginfo.ru/ulicy/voskresnaya_ulica/
897,Кировский,Герцена,https://nsk.ginfo.ru/ulicy/ulica_gercena/
898,Кировский,Горбаня,https://nsk.ginfo.ru/ulicy/ulica_gorbanya/
899,Кировский,Гранатовая,https://nsk.ginfo.ru/ulicy/granatovaya_ulica/
900,Кировский,Гранатовый 1-й,https://nsk.ginfo.ru/ulicy/1-y_granatovyy_pereulok/
901,Кировский,Гранатовый 2-й,https://nsk.ginfo.ru/ulicy/2-y_granatovyy_pereulok/
902,Кировский,Гранатовый 3-й,https://nsk.ginfo.ru/ulicy/3-y_granatovyy_pereulok/
903,Кировский,Гранатовый 4-й,https://nsk.ginfo.ru/ulicy/4-y_granatovyy_pereulok/
904,Кировский,Гранатовый 5-й,https://nsk.ginfo.ru/ulicy/5-y_granatovyy_pereulok/
905,Кировский,Гранатовый 6-й,https://nsk.ginfo.ru/ulicy/6-y_granatovyy_pereulok/
906,Кировский,Гранатовый 7-й,https://nsk.ginfo.ru/ulicy/7-y_granatovyy_pereulok/
907,Кировский,Громова,https://nsk.ginfo.ru/ulicy/ulica_gromova/
908,Кировский,Гэсстроевская,https://nsk.ginfo.ru/ulicy/gesstroevskaya_ulica/
909,Кировский,Гэсстроевская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_gesstroevskaya_ulica/
910,Кировский,Гэсстроевский 1-й,https://nsk.ginfo.ru/ulicy/1-y_gesstroevskiy_pereulok/
911,Кировский,Гэсстроевский 2-й,https://nsk.ginfo.ru/ulicy/2-y_gesstroevskiy_pereulok/
912,Кировский,Гэсстроевский 4-й,https://nsk.ginfo.ru/ulicy/4-y_gesstroevskiy_pereulok/
913,Кировский,Гэсстроевский 5-й,https://nsk.ginfo.ru/ulicy/5-y_gesstroevskiy_pereulok/
914,Кировский,Гэсстроевский 6-й,https://nsk.ginfo.ru/ulicy/6-y_gesstroevskiy_pereulok/
915,Кировский,Гэсстроевский 8-й,https://nsk.ginfo.ru/ulicy/8-y_gesstroevskiy_pereulok/
916,Кировский,Гэсстроевский 9-й,https://nsk.ginfo.ru/ulicy/9-y_gesstroevskiy_pereulok/
917,Кировский,Декадная,https://nsk.ginfo.ru/ulicy/dekadnaya_ulica/
918,Кировский,Дмитрия Шмонина,https://nsk.ginfo.ru/ulicy/ulica_dmitriya_shmonina/
919,Кировский,Дружный ветеран,https://nsk.ginfo.ru/ulicy/st_druzhnyy_veteran/
920,Кировский,Еловский,https://nsk.ginfo.ru/ulicy/elovskiy_pereulok/
921,Кировский,Ельнинская,https://nsk.ginfo.ru/ulicy/elninskaya_ulica/
922,Кировский,Западная,https://nsk.ginfo.ru/ulicy/zapadnaya_ulica/
923,Кировский,Зеленый Мыс,https://nsk.ginfo.ru/ulicy/st_zelenyy_mys/
924,"Кировский, Ленинский",Зеленый Сад,https://nsk.ginfo.ru/ulicy/st_zelenyy_sad/
925,"Кировский, Ленинский",Золотой Восход,https://nsk.ginfo.ru/ulicy/st_zolotoy_voshod/
926,Кировский,Зорге,https://nsk.ginfo.ru/ulicy/ulica_zorge/
927,Кировский,Ивана Титкова,https://nsk.ginfo.ru/ulicy/ulica_ivana_titkova/
928,Кировский,Изыскателей,https://nsk.ginfo.ru/ulicy/ulica_izyskateley/
929,Кировский,Ильменская,https://nsk.ginfo.ru/ulicy/ilmenskaya_ulica/
930,Кировский,имени 41-й годовщины Октября,https://nsk.ginfo.ru/ulicy/snt_imeni_41-y_godovschiny_oktyabrya/
